%time,field.positions0.phi,field.positions1.x,field.positions1.y
1719990004247486282,1.2160590887069702,0.4474399387836456,0.4839043915271759
1719990004278146751,1.237248778343201,0.447437584400177,0.4839036166667938
1719990004308730619,1.2339695692062378,0.4474370777606964,0.4839050471782684
1719990004339285527,1.2240175008773804,0.4474420547485351,0.4839056432247162
1719990004370026537,1.2146481275558472,0.4474392533302307,0.4839051365852356
1719990004400663476,1.218395113945007,0.4474413692951202,0.4839067161083221
1719990004435742780,1.2199887037277222,0.4474392235279083,0.4839043915271759
1719990004493169566,1.2296189069747925,0.4474416673183441,0.4839039146900177
1719990004524043505,1.2297343015670776,0.4474399387836456,0.4839068651199341
1719990004554833125,1.2181957960128784,0.4474387168884277,0.4839025437831878
1719990004585680466,1.2272919416427612,0.4474358558654785,0.4839028418064117
1719990004617846604,1.2310360670089722,0.4474373161792755,0.4839051365852356
1719990004648378471,1.2141655683517456,0.447436511516571,0.4839028120040893
1719990004679044890,1.2211607694625854,0.447437435388565,0.4839019477367401
1719990004709650899,1.2245029211044312,0.4474382102489471,0.483902245759964
1719990004740240177,1.224303126335144,0.4474358260631561,0.4838994741439819
1719990004770919146,1.224850058555603,0.4474424421787262,0.4839016199111938
1719990004801586736,1.2282899618148804,0.4474410712718963,0.4838976562023163
1719990004834383407,1.2272857427597046,0.4474432468414306,0.4838996529579162
1719990004869014569,1.2299093008041382,0.4474411010742187,0.4838960170745849
1719990004924724524,1.2216347455978394,0.4474416971206665,0.4838986992835998
1719990004955665025,1.2194923162460327,0.4474461078643799,0.4838980138301849
1719990004986536215,1.231639742851257,0.4474446177482605,0.4838967323303222
1719990005018073919,1.224516749382019,0.4474486410617828,0.4838973879814148
1719990005049461653,1.2263110876083374,0.4474497139453888,0.4838980436325073
1719990005079317946,1.225841403007507,0.4474549293518066,0.4838998019695282
1719990005109878965,1.2468866109848022,0.4474537372589111,0.4838988482952118
1719990005140566344,1.2421048879623413,0.4474513530731201,0.4839008748531341
1719990005171227943,1.227742075920105,0.4474529325962066,0.4838977754116058
1719990005203062729,1.2301539182662964,0.4474557936191559,0.4839000105857849
1719990005236314773,1.2390846014022827,0.4474602341651916,0.4839011430740356
1719990005269750708,1.242944598197937,0.447458952665329,0.483900249004364
1719990005325429813,1.2218807935714722,0.4474571943283081,0.4838988482952118
1719990005356061462,1.2391561269760132,0.4474599659442901,0.4838998317718506
1719990005386778731,1.2398723363876345,0.4474616944789886,0.483898401260376
1719990005418660217,1.2269185781478882,0.4474606812000274,0.4839009940624237
1719990005449725348,1.2339028120040894,0.4474557340145111,0.4838984906673431
1719990005480204406,1.2164591550827026,0.4474589824676513,0.4838989973068237
1719990005510983546,1.2239025831222534,0.4474568665027618,0.4838982820510864
1719990005541578494,1.2321380376815796,0.4474557638168335,0.4838995337486267
1719990005572103713,1.236467719078064,0.4474580585956573,0.4838978052139282
1719990005603424035,1.230596899986267,0.4474603831768036,0.4838971197605133
1719990005633799922,1.2275389432907104,0.4474627673625946,0.4838983118534088
1719990005671221431,1.2193893194198608,0.4474596083164215,0.4839003384113312
1719990005726469313,1.2426456212997437,0.4474610090255737,0.483899176120758
1719990005757268233,1.2250593900680542,0.4474609792232513,0.4838981032371521
1719990005788393064,1.2376307249069214,0.4474620819091797,0.4838988184928894
1719990005819201004,1.2348555326461792,0.4474630653858185,0.4838971197605133
1719990005851052460,1.2398055791854858,0.447463721036911,0.4838996529579162
1719990005880992845,1.2369803190231323,0.447463184595108,0.4838990867137909
1719990005911598253,1.2464112043380735,0.4474605619907379,0.4838983416557312
1719990005942159532,1.2468856573104858,0.4474643170833587,0.483897715806961
1719990005972837061,1.2448123693466189,0.447466492652893,0.4838979244232178
1719990006003451099,1.2337983846664429,0.4474626183509826,0.4838969111442566
1719990006035011784,1.2517298460006714,0.4474665224552154,0.4838983714580536
1719990006069283714,1.2571347951889038,0.4474648237228393,0.4838976860046386
1719990006126909140,1.2472680807113647,0.4474670588970184,0.4838990569114685
1719990006158563655,1.2400697469711304,0.447467178106308,0.4838980734348297
1719990006189250744,1.231730818748474,0.4474712610244751,0.4838959276676178
1719990006219873382,1.247944712638855,0.4474708437919616,0.4838978052139282
1719990006251899799,1.2281564474105835,0.4474685788154602,0.4838994145393371
1719990006283368613,1.2393749952316284,0.4474671483039856,0.4839003682136535
1719990006313898421,1.2509607076644895,0.4474669098854065,0.4838994145393371
1719990006344636281,1.2497771978378296,0.4474665820598602,0.4838990569114685
1719990006375265450,1.2453988790512085,0.4474714398384094,0.4838993847370147
1719990006405794897,1.2452462911605835,0.4474691748619079,0.4838990569114685
1719990006436463746,1.244146704673767,0.447470486164093,0.4838965237140655
1719990006469702161,1.242319941520691,0.4474709033966064,0.4838999509811401
1719990006502648413,1.2421172857284546,0.4474691450595855,0.4838998317718506
1719990006559833367,1.2348650693893433,0.447469562292099,0.4838969111442566
1719990006591158569,1.221314787864685,0.4474715292453766,0.4838998317718506
1719990006622060439,1.235112547874451,0.4474703669548034,0.4838996827602386
1719990006653167301,1.2366818189620972,0.4474680423736572,0.48389932513237
1719990006684822996,1.236056208610535,0.4474712610244751,0.4838984310626983
1719990006716112108,1.2410887479782104,0.4474697411060333,0.4838998913764953
1719990006746164074,1.2372864484786987,0.4474753439426422,0.4839023053646087
1719990006776692372,1.226784110069275,0.4474846422672272,0.4839026629924774
1719990006807402511,1.230979323387146,0.4474873542785644,0.4839038252830505
1719990006837951489,1.2377275228500366,0.4474905133247375,0.4839032888412475
1719990006868936690,1.2498759031295776,0.4474891424179077,0.4839023053646087
1719990006901366949,1.2419041395187378,0.4474900662899017,0.4839023351669311
1719990006935686680,1.2411383390426636,0.447490930557251,0.4839016497135162
1719990006992315820,1.242151141166687,0.447488933801651,0.4839019179344177
1719990007022722897,1.2407482862472534,0.4474866986274719,0.4839051067829132
1719990007053610068,1.2377756834030151,0.4474881887435913,0.4839035868644714
1719990007085151991,1.2352155447006226,0.4474883079528808,0.4839038550853729
1719990007116605025,1.2563871145248413,0.4474864900112152,0.4839026033878326
1719990007147080013,1.2411764860153198,0.4474888145923614,0.4839024543762207
1719990007177654521,1.2393378019332886,0.4474882781505584,0.4839023053646087
1719990007208390921,1.2502878904342651,0.4474889039993286,0.483900249004364
1719990007238911019,1.2552255392074585,0.4474907219409942,0.4839034080505371
1719990007269570668,1.2494953870773315,0.4474923312664032,0.4839028716087341
1719990007302294069,1.2484639883041382,0.4474937915802002,0.483902096748352
1719990007336140566,1.2361940145492554,0.4474921524524688,0.4839016497135162
1719990007393361300,1.2560428380966189,0.4474926888942718,0.4839017391204834
1719990007423716227,1.2478526830673218,0.4474944174289703,0.4839011430740356
1719990007454650797,1.2511247396469116,0.4474961161613464,0.4838990867137909
1719990007485473388,1.2516597509384155,0.4474957883358001,0.4839031994342804
1719990007517500625,1.241252303123474,0.4474959969520569,0.4839039742946625
1719990007547798161,1.2516688108444214,0.4474969208240509,0.4839049577713012
1719990007578387960,1.2531756162643433,0.447498083114624,0.4839009642601013
1719990007608970738,1.2505358457565308,0.447498470544815,0.4839052557945251
1719990007639817138,1.2492059469223022,0.4474998712539673,0.4839003980159759
1719990007670335366,1.2681759595870972,0.4474980533123016,0.4839036762714386
1719990007701339957,1.2638672590255735,0.4474967420101166,0.483903169631958
1719990007737406908,1.2428964376449585,0.4474953114986419,0.4838964343070984
1719990007793399865,1.2498759031295776,0.4474980533123016,0.4839016795158386
1719990007825012779,1.252846121788025,0.4474990367889404,0.4839028120040893
1719990007855680188,1.2577975988388062,0.4474968612194061,0.4839007258415222
1719990007886463458,1.2542728185653689,0.4474986791610718,0.4839019775390625
1719990007918141923,1.234357237815857,0.4474991858005523,0.4839058518409729
1719990007949491065,1.2396234273910522,0.4474976062774658,0.4838992357254028
1719990007979362570,1.259250521659851,0.4474983811378479,0.4839020371437073
1719990008009972668,1.2339481115341189,0.4474982619285583,0.4839022159576416
1719990008040657587,1.2512825727462769,0.4474975764751434,0.4839012622833252
1719990008071257216,1.253379225730896,0.4474958181381225,0.4838995337486267
1719990008102257277,1.23129403591156,0.4474967420101166,0.4839030802249908
1719990008136400076,1.2540301084518433,0.4474993348121643,0.483900249004364
1719990008194368274,1.2381900548934937,0.4475003182888031,0.4838995635509491
1719990008225544086,1.2499064207077026,0.4474969804286957,0.4838990569114685
1719990008256523577,1.243221640586853,0.4475013613700866,0.4839006066322326
1719990008287328236,1.2465137243270874,0.4474996924400329,0.4839001595973968
1719990008318970151,1.2508867979049685,0.4475027620792389,0.4838996231555938
1719990008351065678,1.2391217947006226,0.4475035369396209,0.4839028716087341
1719990008380673131,1.2537211179733276,0.4475053548812866,0.4839023053646087
1719990008411411340,1.2380021810531616,0.4475076198577881,0.4839026033878326
1719990008441985649,1.258065104484558,0.4475064873695373,0.4839025735855102
1719990008472499557,1.2568100690841677,0.4475077092647552,0.4839020371437073
1719990008503180186,1.2470921277999878,0.447509616613388,0.4839018881320953
1719990008535415784,1.2444723844528198,0.4475099146366119,0.4839046895503998
1719990008569248621,1.2451213598251345,0.4475102722644806,0.4839063286781311
1719990008626426285,1.255480170249939,0.4475135803222656,0.4839054644107818
1719990008657650177,1.244505763053894,0.4475115537643432,0.4839063584804535
1719990008688132005,1.2574619054794312,0.4475078582763672,0.4839046895503998
1719990008719246667,1.264259696006775,0.4475078582763672,0.4839054346084595
1719990008751366654,1.2529476881027222,0.4475122392177582,0.4839062392711639
1719990008781049257,1.2425836324691772,0.4475100636482239,0.4839061200618744
1719990008811657646,1.249548316001892,0.447506695985794,0.4839035272598266
1719990008842287314,1.2491239309310913,0.4475062787532806,0.4839030802249908
1719990008873020174,1.2458089590072632,0.4475118815898895,0.4839025139808655
1719990008903649082,1.2502940893173218,0.4475118815898895,0.4839054942131042
1719990008935281067,1.2445038557052612,0.4475070834159851,0.4839047193527221
1719990008967185773,1.2577427625656128,0.4475069642066955,0.4839030504226684
1719990009002155697,1.2435563802719116,0.4475075602531433,0.4839051961898803
1719990009058210514,1.267121195793152,0.4475112557411194,0.4839042127132416
1719990009088560591,1.2616251707077026,0.4475096762180328,0.4839050769805908
1719990009119523432,1.2550734281539917,0.4475106298923492,0.4839046895503998
1719990009150915225,1.2562121152877808,0.4475136399269104,0.4839047491550445
1719990009181361142,1.247320532798767,0.4475092589855194,0.4839060604572296
1719990009212062022,1.2549585103988647,0.4475082159042358,0.4839056432247162
1719990009242602710,1.2677549123764038,0.4475101828575134,0.4839062690734863
1719990009273228518,1.2405389547348022,0.4475134313106537,0.4839072525501251
1719990009303888818,1.26286780834198,0.4475093781948089,0.4839065074920654
1719990009335174680,1.2361496686935425,0.4475089907646179,0.4839032888412475
1719990009370706617,1.267677664756775,0.4475045204162597,0.4839079082012176
1719990009427026436,1.2479394674301147,0.4475097060203552,0.4839048981666565
1719990009458800201,1.244364619255066,0.4475084543228149,0.4839062988758087
1719990009489324530,1.2470158338546753,0.4475090205669403,0.4839063286781311
1719990009520038638,1.2630709409713743,0.4475091695785522,0.4839071929454803
1719990009551726463,1.2593997716903689,0.4475063383579254,0.4839065670967102
1719990009582895786,1.2415508031845093,0.4475105702877044,0.4839061200618744
1719990009613404983,1.2515114545822144,0.4475124478340149,0.4839031100273132
1719990009644036422,1.249422907829285,0.4475131034851074,0.4839051365852356
1719990009674727841,1.244287371635437,0.4475075006484985,0.4839065372943878
1719990009705340169,1.239214301109314,0.4475060105323791,0.4839068055152893
1719990009738713224,1.2535403966903689,0.4475079178810119,0.4839061200618744
1719990009767898334,1.254285216331482,0.4475104510784149,0.4839039444923401
1719990009801854033,1.2418965101242063,0.4475076794624328,0.4839058220386505
1719990009833355887,1.244228720664978,0.4475037455558777,0.483905553817749
1719990009891069373,1.248236060142517,0.4475105702877044,0.4839077293872833
1719990009921697982,1.245320200920105,0.4475103914737701,0.4839065372943878
1719990009952660842,1.2413862943649292,0.447506844997406,0.4839043319225311
1719990009984411888,1.2644885778427124,0.4475079178810119,0.483906626701355
1719990010014833956,1.2502249479293823,0.4475098550319671,0.4839085340499878
1719990010045714075,1.2392505407333374,0.4475108981132507,0.48390793800354
1719990010076246974,1.258820414543152,0.4475068151950836,0.4839041829109192
1719990010106983803,1.2583626508712769,0.4475051164627075,0.4839069545269012
1719990010137614401,1.2528833150863647,0.4475094079971313,0.4839054942131042
1719990010170964156,1.2531760931015017,0.4475106000900268,0.4839069247245788
1719990010202799241,1.237315058708191,0.4475064873695373,0.4839072227478027
1719990010260943761,1.2401450872421265,0.4475056231021881,0.4839069247245788
1719990010292513415,1.249674677848816,0.4475065469741821,0.483907014131546
1719990010323165804,1.259541392326355,0.4475086033344269,0.4839047491550445
1719990010354232605,1.261539340019226,0.4475100040435791,0.483907550573349
1719990010385398457,1.2399176359176636,0.4475105702877044,0.4839078485965729
1719990010417676596,1.2531903982162476,0.4475095570087433,0.4839053153991699
1719990010447928722,1.256959319114685,0.4475105404853821,0.4839074313640594
1719990010478557211,1.2644284963607788,0.4475099146366119,0.4839068949222564
1719990010509199729,1.252165675163269,0.4475085139274597,0.4839076101779938
1719990010539785908,1.2598165273666382,0.4475111663341522,0.4839069545269012
1719990010570464777,1.2405108213424685,0.4475082159042358,0.4839076399803161
1719990010603336258,1.253759741783142,0.4475109279155731,0.4839055836200714
1719990010635728437,1.245402693748474,0.4475111365318298,0.4839051961898803
1719990010694355649,1.2400044202804563,0.447511613368988,0.4839065372943878
1719990010725752273,1.2456153631210327,0.4475134611129761,0.4839079678058624
1719990010756943225,1.2470582723617554,0.4475107789039612,0.4839062690734863
1719990010787660164,1.256466269493103,0.4475129842758178,0.4839056134223938
1719990010818941776,1.247416853904724,0.4475100636482239,0.4839043617248535
1719990010850251279,1.2477258443832395,0.4475118815898895,0.4839062988758087
1719990010880587646,1.2593997716903689,0.4475122988224029,0.4839064478874206
1719990010911231795,1.2396820783615112,0.4475141167640686,0.4839052855968475
1719990010941942644,1.2564982175827026,0.4475067257881164,0.4839077889919281
1719990010972546632,1.250614047050476,0.4475100040435791,0.4839070439338684
1719990011003956135,1.2502635717391968,0.447510153055191,0.4839064478874206
1719990011033992191,1.268555998802185,0.4475089609622955,0.4839067757129669
1719990011067386486,1.2395528554916382,0.447509229183197,0.4839053750038147
1719990011126478730,1.2513755559921265,0.447510689496994,0.483906626701355
1719990011158480107,1.2544010877609253,0.4475103914737701,0.483907550573349
1719990011189182426,1.2505396604537964,0.4475101828575134,0.4839057326316833
1719990011219835605,1.2542418241500854,0.4475091397762298,0.483906090259552
1719990011251473999,1.2596901655197144,0.4475084543228149,0.4839061498641968
1719990011282667221,1.2503141164779663,0.4475114345550537,0.4839060008525848
1719990011312628596,1.2520464658737185,0.4475141167640686,0.4839063882827759
1719990011343315225,1.2589815855026243,0.4475081264972687,0.4839036762714386
1719990011373894884,1.2478364706039429,0.4475055336952209,0.4839056730270386
1719990011404661373,1.2354296445846558,0.4475094676017761,0.483905553817749
1719990011435347762,1.2638648748397827,0.4475131034851074,0.4839076697826385
1719990011467761581,1.2479981184005735,0.4475060999393463,0.4839074313640594
1719990011503168627,1.253641963005066,0.4475057423114776,0.4839055836200714
1719990011559376785,1.2463501691818235,0.4475094974040985,0.4839076995849609
1719990011591396292,1.2425388097763062,0.447511076927185,0.4839057922363281
1719990011621948131,1.2679890394210815,0.4475103914737701,0.4839077889919281
1719990011652756380,1.2586697340011597,0.4475076496601105,0.4839088916778564
1719990011684829797,1.2568758726119995,0.4475105404853821,0.4839078187942505
1719990011716003839,1.2522529363632202,0.4475102424621582,0.483906477689743
1719990011746008654,1.2609971761703491,0.4475106596946716,0.4839065968990326
1719990011776811574,1.2581676244735718,0.4475082755088806,0.4839059710502624
1719990011807318402,1.2547715902328491,0.4475078880786896,0.4839048087596893
1719990011837974401,1.2341431379318235,0.4475070536136627,0.4839052259922027
1719990011868721630,1.2543429136276243,0.4475106298923492,0.4839045703411102
1719990011901103519,1.246655821800232,0.4475081861019134,0.4839060306549072
1719990011936178474,1.2425388097763062,0.4475077986717224,0.4839044511318207
1719990011992012779,1.256968379020691,0.4475079774856567,0.4839037358760834
1719990012022561618,1.2527369260787964,0.4475089907646179,0.4839034974575043
1719990012053220296,1.265142798423767,0.4475060999393463,0.4839057028293609
1719990012085009572,1.253663420677185,0.4475043714046478,0.4839056432247162
1719990012116082043,1.239129900932312,0.4475044310092926,0.4839070439338684
1719990012146070598,1.2418831586837769,0.4475097060203552,0.4839086532592773
1719990012176711276,1.2569745779037476,0.4475061893463135,0.48390594124794
1719990012207353335,1.2369731664657593,0.4475067853927612,0.4839053153991699
1719990012237955074,1.2499545812606812,0.4475070536136627,0.4839046895503998
1719990012269511138,1.2575072050094604,0.4475079476833343,0.4839081168174743
1719990012302591231,1.2396677732467651,0.4475080966949463,0.4839069545269012
1719990012361367744,1.236984133720398,0.4475040733814239,0.4839056730270386
1719990012393492301,1.2600587606430054,0.447504311800003,0.4839051067829132
1719990012424963064,1.2556260824203491,0.4475079774856567,0.483904093503952
1719990012455578013,1.2445405721664429,0.4475040733814239,0.4839064180850982
1719990012486313772,1.2513965368270874,0.4475024938583374,0.4839083254337311
1719990012518287649,1.257428526878357,0.4475017488002777,0.4839068055152893
1719990012549309600,1.2655333280563354,0.4475058615207672,0.4839058518409729
1719990012579462376,1.2491658926010132,0.4475042819976806,0.483907014131546
1719990012610146955,1.258856177330017,0.4475040137767792,0.483906626701355
1719990012640732283,1.2455800771713257,0.4475076198577881,0.4839072823524475
1719990012671228221,1.2437642812728882,0.4475066363811493,0.4839084446430206
1719990012703641850,1.2451995611190796,0.4475059509277344,0.4839084148406982
1719990012735335305,1.267772555351257,0.4475030601024627,0.4839047789573669
1719990012794398049,1.2361315488815308,0.4475015997886657,0.483902633190155
1719990012826507897,1.2454842329025269,0.4475053250789642,0.4839048683643341
1719990012856909494,1.2341660261154177,0.4475076794624328,0.483906626701355
1719990012887912545,1.2556852102279663,0.4475060999393463,0.4839052557945251
1719990012918911956,1.2593945264816284,0.4475021362304687,0.4839065968990326
1719990012951039693,1.244587779045105,0.4475021660327911,0.4839051067829132
1719990012981535251,1.2341541051864624,0.447505921125412,0.4839061498641968
1719990013012280120,1.2637385129928589,0.447506695985794,0.4839037656784057
1719990013042826298,1.2526406049728394,0.4475019574165344,0.4839038848876953
1719990013073433117,1.2365931272506714,0.4475050866603851,0.4839070439338684
1719990013104142456,1.2570799589157104,0.4475070834159851,0.4839055836200714
1719990013135759301,1.2535847425460815,0.4475027024745941,0.4839059710502624
1719990013170825065,1.2543147802352903,0.4475040137767792,0.483905017375946
1719990013200166656,1.2395395040512085,0.4475066065788269,0.4839056730270386
1719990013258311835,1.2558149099349976,0.447506308555603,0.4839064478874206
1719990013289003805,1.2486251592636108,0.4475051462650299,0.4839068651199341
1719990013319745553,1.2637656927108765,0.4475042819976806,0.4839051365852356
1719990013351201547,1.25438392162323,0.4475050270557403,0.4839091897010803
1719990013381836705,1.2680615186691284,0.4475011527538299,0.4839049875736236
1719990013412497705,1.2509196996688845,0.4475023448467254,0.4839062392711639
1719990013443103773,1.253398299217224,0.4475088119506836,0.4839071333408355
1719990013473717952,1.2682818174362185,0.4475024938583374,0.4839073121547699
1719990013504340870,1.245876669883728,0.4475021660327911,0.4839063882827759
1719990013535796893,1.2569254636764526,0.4475018978118896,0.4839072525501251
1719990013570607277,1.251595377922058,0.4475065171718597,0.4839058518409729
1719990013627590809,1.2449616193771362,0.4475039839744568,0.4839081764221191
1719990013659464535,1.2561954259872437,0.4475061297416687,0.4839096069335937
1719990013689992233,1.258365035057068,0.4475093185901642,0.4839082360267639
1719990013720691242,1.2398632764816284,0.4475102424621582,0.4839066565036773
1719990013752050155,1.2521871328353882,0.4475060105323791,0.4839055240154266
1719990013783547619,1.2492002248764038,0.4475044310092926,0.4839041531085968
1719990013813857845,1.2602304220199585,0.4475048780441284,0.48390594124794
1719990013844487654,1.251001238822937,0.4475094079971313,0.4839032590389251
1719990013875081752,1.258895754814148,0.4475064277648926,0.4839061200618744
1719990013905683311,1.2597626447677612,0.4475048780441284,0.4839081168174743
1719990013936434241,1.2512558698654177,0.4475070238113403,0.4839054048061371
1719990013967083589,1.2601832151412964,0.447506308555603,0.4839070439338684
1719990014000876006,1.2680810689926147,0.4475075006484985,0.4839095175266266
1719990014059288047,1.245726466178894,0.4475072026252746,0.4839064180850982
1719990014090217707,1.2471245527267456,0.447506308555603,0.4839088320732116
1719990014120933786,1.2578233480453491,0.4475089311599731,0.4839071333408355
1719990014151925427,1.252374529838562,0.4475045800209045,0.4839079082012176
1719990014183317340,1.2389582395553589,0.4475072622299194,0.483908474445343
1719990014213836468,1.2444604635238647,0.4475074410438537,0.4839069545269012
1719990014244545267,1.249355673789978,0.4475077688694,0.4839079976081848
1719990014275252917,1.2453593015670776,0.4475096464157104,0.4839077591896057
1719990014306009135,1.243613600730896,0.4475095868110657,0.4839076399803161
1719990014336466363,1.2550472021102903,0.447507381439209,0.483906477689743
1719990014374266294,1.254989504814148,0.4475078284740448,0.4839084148406982
1719990014402550119,1.2470554113388062,0.4475094676017761,0.4839053750038147
1719990014459669782,1.256725192070007,0.4475083947181701,0.4839097261428833
1719990014490676053,1.2514280080795288,0.447506308555603,0.4839063882827759
1719990014521709133,1.2593787908554075,0.4475081264972687,0.4839068353176117
1719990014552463993,1.249961256980896,0.4475089311599731,0.4839056730270386
1719990014584327919,1.2460416555404663,0.4475057423114776,0.4839072823524475
1719990014614830887,1.2437599897384644,0.4475059807300567,0.4839069545269012
1719990014645406015,1.263290286064148,0.4475036561489105,0.4839068055152893
1719990014676000393,1.2527555227279663,0.4475049376487732,0.4839085042476654
1719990014706787143,1.2539561986923218,0.4475111663341522,0.483908861875534
1719990014737278291,1.260240912437439,0.4475099444389343,0.4839057028293609
1719990014773266071,1.2475675344467163,0.4475063681602478,0.4839066863059997
1719990014802897283,1.2503818273544312,0.4475069940090179,0.4839078187942505
1719990014834946581,1.2573703527450562,0.4475113451480865,0.4839097261428833
1719990014891596061,1.243601679801941,0.4475052058696747,0.4839083254337311
1719990014922265590,1.2519973516464231,0.4475042521953583,0.4839052855968475
1719990014953086639,1.2433146238327026,0.4475045502185821,0.4839056730270386
1719990014984835915,1.245564341545105,0.4475087523460388,0.4839081466197967
1719990015015365633,1.23985755443573,0.4475114643573761,0.4839081466197967
1719990015045944101,1.2505158185958862,0.4475122690200805,0.4839094281196594
1719990015076683910,1.2509764432907104,0.4475033283233642,0.4839082360267639
1719990015107285929,1.2656062841415403,0.4475047290325165,0.4839082360267639
1719990015137921437,1.255626559257507,0.4475110173225403,0.4839090406894684
1719990015168828028,1.2471388578414917,0.4475040137767792,0.483909010887146
1719990015201244726,1.2471636533737185,0.4475016891956329,0.4839082658290863
1719990015260536422,1.2462962865829468,0.447506308555603,0.4839057624340057
1719990015292457069,1.265720248222351,0.4475116431713104,0.4839081764221191
1719990015322940557,1.2716950178146362,0.4475091397762298,0.483906090259552
1719990015354303699,1.2607845067977903,0.4475062191486358,0.48390793800354
1719990015385323370,1.2411540746688845,0.4475063681602478,0.48390793800354
1719990015416595922,1.2601770162582395,0.4475091695785522,0.4839062094688415
1719990015447603474,1.253972411155701,0.4475118219852447,0.4839067161083221
1719990015478461363,1.2481907606124878,0.4475075304508209,0.4839065372943878
1719990015509005932,1.2530230283737185,0.447503000497818,0.4839066863059997
1719990015539638080,1.2493637800216677,0.4475069046020508,0.4839064478874206
1719990015570484950,1.2473810911178589,0.4475144445896148,0.4839085042476654
1719990015602972430,1.2512558698654177,0.4475137591361999,0.4839086234569549
1719990015636723836,1.249122977256775,0.4475051760673523,0.4839071035385132
1719990015693829949,1.243294596672058,0.447508692741394,0.4839085042476654
1719990015724736260,1.2509502172470093,0.4475110471248626,0.483908861875534
1719990015755708670,1.2635620832443235,0.4475108385086059,0.4839064478874206
1719990015786460340,1.2508419752120972,0.4475032389163971,0.4839052259922027
1719990015818222504,1.2494601011276243,0.4475034475326538,0.4839066565036773
1719990015848638072,1.2639564275741575,0.4475111663341522,0.4839072525501251
1719990015879310291,1.2599962949752808,0.4475073218345642,0.4839089810848236
1719990015909985560,1.251479983329773,0.4475042819976806,0.48390793800354
1719990015940581068,1.250665545463562,0.447500616312027,0.4839070439338684
1719990015971565869,1.250848650932312,0.4475038647651672,0.4839074909687042
1719990016003839688,1.2643650770187378,0.4475045502185821,0.4839048087596893
1719990016033654771,1.2591999769210815,0.4474972188472748,0.4839047789573669
1719990016094181954,1.2543190717697144,0.4474979341030121,0.4839055240154266
1719990016126144211,1.2498778104782104,0.4475015103816986,0.4839048981666565
1719990016157419773,1.2539924383163452,0.4475046396255493,0.4839083254337311
1719990016188254763,1.2665647268295288,0.447498470544815,0.4839070439338684
1719990016219284023,1.234655737876892,0.4474971294403076,0.4839088916778564
1719990016251132029,1.2467411756515503,0.4475001990795135,0.4839060604572296
1719990016281686857,1.2401689291000366,0.4475031793117523,0.4839068949222564
1719990016312407277,1.2602394819259644,0.4474967420101166,0.4839070439338684
1719990016343027585,1.2429450750350952,0.4474950730800628,0.4839052259922027
1719990016373590473,1.2604907751083374,0.4475031197071075,0.4839062392711639
1719990016404334672,1.253125548362732,0.447507232427597,0.4839091598987579
